"","m","sd"
"23650",0.0177,0.13186526777315
"23651",0.0607,0.238791147493395
"23652",0.0123,0.110226698183785
"23653",0.0232,0.150545761822245
"23654",0.0812,0.273155672469272
"23655",0.0166,0.127773520759431
"23656",0.0284,0.16612103906478
"23657",0.0944,0.292399024825617
"23658",0.024,0.153056664782241
"23659",0.0257,0.158246687805528
"23660",0.0749,0.263243080995435
"23661",0.016,0.125481371356292
"23662",0.0347,0.183028030437943
"23663",0.125,0.330735451069067
"23664",0.0354,0.184797876139047
"23665",0.0276,0.163831999598397
"23666",0.1231,0.328568388191213
"23667",0.0297,0.16976687568312
"23668",0.0877,0.28287225327198
"23669",0.3638,0.481116105810985
"23670",0.1789,0.383287726059803
"23671",0.0266,0.160919326070396
"23672",0.1065,0.308491923276239
"23673",0.0265,0.16062481138667
"23674",0.0057,0.0752866310023285
"23675",0,0
"23676",0,0
"23677",0,0
"23678",0,0
"23679",0,0
"23680",0,0
"23681",0,0
"23682",0,0
"23683",0,0
"23684",0,0
"23685",0,0
"23686",1e-04,0.01
"23687",0,0
"23688",0,0
"23689",0,0
"23690",0,0
"23691",0,0
"23692",8e-04,0.0282743690291119
"23693",0,0
"23694",0,0
"23695",0.0014,0.037392242751429
"23696",0,0
"23697",0,0
"23698",0.0019,0.0435497377485307
"23699",0,0
"23700",0,0
"23701",0.0016,0.0399699857390017
"23702",0,0
"23703",0,0
"23704",0.0025,0.049939957948921
"23705",0,0
"23706",0,0
"23707",9e-04,0.0299879963984391
"23708",0,0
"23709",0,0
"23710",0.0115,0.106624982479196
"23711",0,0
"23712",0,0
"23713",0.0012,0.0346219564436616
"23714",0,0
"23715",0,0
"23716",0.0028,0.0528435354979622
"23717",0,0
"23718",0,0
"23719",0.0015,0.038702710369934
"23720",0,0
"23721",0,0
"23722",0.0012,0.0346219564436616
"23723",0,0
"23724",0,0
"23725",0.0105,0.101935220012064
"23726",0,0
"23727",0,0
"23728",0.0022,0.0468548774190457
"23729",0,0
"23730",0,0
"23731",0.0044,0.0661897130059557
"23732",0,0
"23733",0,0
"23734",0.0029,0.0537761953648526
"23735",0,0
"23736",0,0
"23737",0.0037,0.0607180258890783
"23738",0,0
"23739",0,0
"23740",0.0022,0.0468548774190457
"23741",0,0
"23742",0,0
"23743",0.0019,0.0435497377485307
"23744",0,0
"23745",0,0
"23746",0.0044,0.0661897130059557
"23747",0,0
"23748",0,0
"23749",0.0012,0.0346219564436616
"23750",0,0
"23751",0,0
"23752",0.0028,0.0528435354979622
"23753",0,0
"23754",0,0
"23755",0.0015,0.038702710369934
"23756",0,0
"23757",0,0
"23758",0.0018,0.0423903254760965
"23759",0,0
"23760",0,0
"23761",0.0015,0.038702710369934
"23762",0,0
"23763",0,0
"23764",0.0017,0.0411980549052112
"23765",0,0
"23766",0,0
"23767",0.0044,0.0661897130059557
"23768",0,0
"23769",0,0
"23770",0.0021,0.0457799036691647
"23771",0,0
"23772",0,0
"23773",0.0028,0.0528435354979622
"23774",0,0
"23775",0,0
"23776",0.003,0.0546927703623888
"23777",0,0
"23778",0,0
"23779",0.0017,0.0411980549052112
"23780",0,0
"23781",0,0
"23782",0.0026,0.0509264111236497
"23783",0,0
"23784",0,0
"23785",0.0018,0.0423903254760965
"23786",0,0
"23787",0,0
"23788",0.001,0.0316085417251571
"23789",0,0
"23790",0,0
"23791",0,0
"23792",0,0
"23793",0,0
"23794",0.0143,0.118730449725288
"23795",0,0
"23796",0,0
"23797",0.0463,0.210144536147403
"23798",0,0
"23799",0,0
"23800",0.0032,0.0564807844129381
"23801",0,0
"23802",0,0
"23803",0.0013,0.0360338707882514
"23804",0,0
"23805",0,0
"23806",0.0291,0.168095257522514
"23807",0,0
"23808",0,0
"23809",2e-04,0.0141414284285499
"23810",0,0
"23811",0,0
"23812",1e-04,0.01
"23813",0,0
"23814",0,0
"23815",0,0
"23816",0,0
"23817",0,0
"23818",2e-04,0.0141414284285499
"23819",0,0
"23820",0,0
"23821",1e-04,0.01
"23822",0,0
"23823",0,0
"23824",2e-04,0.0141414284285499
"23825",0,0
"23826",0,0
"23827",1e-04,0.01
"23828",0,0
"23829",0,0
"23830",0,0
"23831",0,0
"23832",0,0
"23833",3e-04,0.0173187757650303
"23834",0,0
"23835",0,0
"23836",1e-04,0.01
"23837",0,0
"23838",0,0
"23839",0,0
"23840",0,0
"23841",0,0
"23842",0,0
"23843",0,0
"23844",0,0
"23845",1e-04,0.01
"23846",0,0
"23847",0,0
"23848",2e-04,0.0141414284285499
"23849",0,0
"23850",0,0
"23851",0,0
"23852",0,0
"23853",0,0
"23854",0,0
"23855",0,0
"23856",0,0
"23857",1e-04,0.01
"23858",0,0
"23859",0,0
"23860",0,0
"23861",0,0
"23862",0,0
"23863",0,0
"23864",0,0
"23865",0,0
"23866",0,0
"23867",0,0
"23868",0,0
"23869",0,0
"23870",0,0
"23871",0,0
"23872",0,0
"23873",0,0
"23874",0,0
"23875",0,0
"23876",0,0
"23877",0,0
"23878",0,0
"23879",0,0
"23880",0,0
"23881",0,0
"23882",0,0
"23883",0,0
"23884",1e-04,0.01
"23885",0,0
"23886",0,0
"23887",0,0
"23888",0,0
"23889",0,0
"23890",0,0
"23891",0,0
"23892",0,0
"23893",0,0
"23894",0,0
"23895",0,0
"23896",0,0
"23897",0,0
"23898",0,0
"23899",1e-04,0.01
"23900",0,0
"23901",0,0
"23902",0,0
"23903",0,0
"23904",0,0
"23905",0,0
"23906",0,0
"23907",0,0
"23908",0,0
"23909",0,0
"23910",0,0
"23911",0,0
"23912",0,0
"23913",0,0
"23914",1e-04,0.01
"23915",0,0
"23916",0,0
"23917",0,0
"23918",0,0
"23919",0,0
"23920",0,0
"23921",0,0
"23922",0,0
"23923",1e-04,0.01
"23924",0,0
"23925",0,0
"23926",0,0
"23927",0,0
"23928",0,0
"23929",0,0
"23930",0,0
"23931",0,0
"23932",0,0
"23933",0,0
"23934",0,0
"23935",1e-04,0.01
"23936",0,0
"23937",0,0
"23938",0,0
"23939",0,0
"23940",0,0
"23941",0,0
"23942",0,0
"23943",0,0
"23944",0,0
"23945",0,0
"23946",0,0
"23947",0,0
"23948",0,0
"23949",0,0
"23950",0,0
"23951",0,0
"23952",0,0
"23953",1e-04,0.01
"23954",0,0
"23955",0,0
"23956",0,0
"23957",0,0
"23958",0,0
"23959",1e-04,0.01
"23960",0,0
"23961",0,0
"23962",1e-04,0.01
"23963",0,0
"23964",0,0
"23965",1e-04,0.01
"23966",0,0
"23967",0,0
"23968",0,0
"23969",0,0
"23970",0,0
"23971",0,0
"23972",0,0
"23973",0,0
"23974",0,0
"23975",0,0
"23976",0,0
"23977",1e-04,0.01
"23978",0,0
"23979",0,0
"23980",4e-04,0.0199969994748912
"23981",0,0
"23982",0,0
"23983",5e-04,0.022356206744392
"23984",0,0
"23985",0,0
"23986",2e-04,0.0141414284285499
"23987",0,0
"23988",0,0
"23989",0.0019,0.0435497377485307
"23990",0,0
"23991",0,0
"23992",3e-04,0.0173187757650303
"23993",0,0
"23994",0,0
"23995",0,0
"23996",0,0
"23997",0,0
"23998",2e-04,0.0141414284285499
"23999",0,0
"24000",0,0
"24001",3e-04,0.0173187757650303
"24002",0,0
"24003",0,0
"24004",6e-04,0.024488772325231
"24005",0,0
"24006",0,0
"24007",0.002,0.044678849805719
"24008",0,0
"24009",0,0
"24010",9e-04,0.0299879963984391
"24011",0,0
"24012",0,0
"24013",5e-04,0.022356206744392
"24014",0,0
"24015",0,0
"24016",4e-04,0.0199969994748912
"24017",0,0
"24018",0,0
"24019",1e-04,0.01
"24020",0,0
"24021",0,0
"24022",2e-04,0.0141414284285499
"24023",0,0
"24024",0,0
"24025",0,0
"24026",0,0
"24027",0,0
"24028",0.001,0.0316085417251571
"24029",0,0
"24030",0,0
"24031",6e-04,0.024488772325231
"24032",0,0
"24033",0,0
"24034",1e-04,0.01
"24035",0,0
"24036",0,0
"24037",6e-04,0.024488772325231
"24038",0,0
"24039",0,0
"24040",6e-04,0.024488772325231
"24041",0,0
"24042",0,0
"24043",5e-04,0.022356206744392
"24044",0,0
"24045",0,0
"24046",3e-04,0.0173187757650303
"24047",0,0
"24048",0,0
"24049",9e-04,0.0299879963984391
"24050",0,0
"24051",0,0
"24052",0.0013,0.0360338707882514
"24053",0,0
"24054",0,0
"24055",0.006,0.0772307999417717
"24056",0,0
"24057",0,0
"24058",0.0032,0.0564807844129381
"24059",0,0
"24060",0,0
"24061",0.001,0.0316085417251571
"24062",0,0
"24063",0,0
"24064",4e-04,0.0199969994748912
"24065",0,0
"24066",0,0
"24067",0.0113,0.105704433883987
"24068",0,0
"24069",0,0
"24070",0.0133,0.114561871677466
"24071",0,0
"24072",0,0
"24073",0.0132,0.114136158627626
"24074",0,0
"24075",0,0
"24076",0.014,0.117496300103679
"24077",0,0
"24078",0,0
"24079",8e-04,0.0282743690291119
"24080",0,0
"24081",0,0
"24082",0.0132,0.114136158627626
"24083",0.0331,0.178906653758534
"24084",0,0
"24085",0.014,0.117496300103679
"24086",0.0383,0.191929137129744
"24087",0,0
"24088",0.016,0.125481371356292
"24089",0.0492,0.216296182129598
"24090",0,0
"24091",0.0126,0.111545884049681
"24092",0,0
"24093",0,0
"24094",0.0054,0.0732896796125742
"24095",0,0
"24096",0,0
"24097",0.0023,0.0479055267578741
"24098",0,0
"24099",0,0
"24100",0.0014,0.037392242751429
"24101",0,0
"24102",0,0
"24103",0.0017,0.0411980549052112
"24104",0,0
"24105",0,0
"24106",0.0021,0.0457799036691647
"24107",0,0
"24108",0,0
"24109",0.0027,0.0518939235164368
"24110",0,0
"24111",0,0
"24112",0.0018,0.0423903254760965
"24113",0,0
"24114",0,0
"24115",0.0029,0.0537761953648526
"24116",0,0
"24117",0,0
"24118",0.0036,0.0598948974443899
"24119",0,0
"24120",0,0
"24121",0.012,0.108890705381919
"24122",0,0
"24123",0,0
"24124",1e-04,0.01
"24125",0,0
"24126",0,0
"24127",0,0
"24128",0,0
"24129",0,0
"24130",4e-04,0.0199969994748912
"24131",0,0
"24132",0,0
"24133",0,0
"24134",0,0
"24135",0,0
"24136",0,0
"24137",0,0
"24138",0,0
"24139",1e-04,0.01
"24140",0,0
"24141",0,0
"24142",1e-04,0.01
"24143",0,0
"24144",0,0
"24145",0,0
"24146",0,0
"24147",0,0
"24148",0.0026,0.0509264111236497
"24149",0,0
"24150",0,0
"24151",0.0036,0.0598948974443899
"24152",0,0
"24153",0,0
"24154",0.0037,0.0607180258890783
"24155",0,0
"24156",0,0
"24157",0.0024,0.0489334185188895
"24158",0,0
"24159",0,0
"24160",0.0053,0.0726115503465142
"24161",0,0
"24162",0,0
"24163",0.0049,0.0698317810725516
"24164",0,0
"24165",0,0
"24166",7e-04,0.0264495738717243
"24167",0,0
"24168",0,0
"24169",0,0
"24170",0,0
"24171",0,0
"24172",0.0023,0.0479055267578741
"24173",0,0
"24174",0,0
"24175",0.0035,0.0590601287662073
"24176",0,0
"24177",0,0
"24178",9e-04,0.0299879963984391
"24179",0,0
"24180",0,0
"24181",0.0027,0.0518939235164368
"24182",0,0
"24183",0,0
"24184",0.0013,0.0360338707882514
"24185",0,0
"24186",0,0
"24187",0.0041,0.0639030387371053
"24188",0,0
"24189",0,0
"24190",1e-04,0.01
"24191",0,0
"24192",0,0
"24193",0,0
"24194",0,0
"24195",0,0
"24196",1e-04,0.01
"24197",0,0
"24198",0,0
"24199",1e-04,0.01
"24200",0,0
"24201",0,0
"24202",0,0
"24203",0,0
"24204",0,0
"24205",0,0
"24206",0,0
"24207",0,0
"24208",0,0
"24209",0,0
"24210",0,0
"24211",1e-04,0.01
"24212",0,0
"24213",0,0
"24214",0,0
"24215",0,0
"24216",0,0
"24217",1e-04,0.01
"24218",0,0
"24219",0,0
"24220",1e-04,0.01
"24221",0,0
"24222",0,0
"24223",1e-04,0.01
"24224",0,0
"24225",0,0
"24226",4e-04,0.0199969994748912
"24227",0,0
"24228",0,0
"24229",2e-04,0.0141414284285499
"24230",0,0
"24231",0,0
"24232",1e-04,0.01
"24233",0,0
"24234",0,0
"24235",9e-04,0.0299879963984391
"24236",0,0
"24237",0,0
"24238",3e-04,0.0173187757650303
"24239",0,0
"24240",0,0
"24241",4e-04,0.0199969994748912
"24242",0,0
"24243",0,0
"24244",4e-04,0.0199969994748912
"24245",0,0
"24246",0,0
"24247",3e-04,0.0173187757650303
"24248",0,0
"24249",0,0
"24250",2e-04,0.0141414284285499
"24251",0,0
"24252",0,0
"24253",3e-04,0.0173187757650303
"24254",0,0
"24255",0,0
"24256",2e-04,0.0141414284285499
"24257",0,0
"24258",0,0
"24259",0,0
"24260",0,0
"24261",0,0
"24262",1e-04,0.01
"24263",0,0
"24264",0,0
"24265",0,0
"24266",0,0
"24267",0,0
"24268",4e-04,0.0199969994748912
"24269",0,0
"24270",0,0
"24271",1e-04,0.01
"24272",0,0
"24273",0,0
"24274",2e-04,0.0141414284285499
"24275",0,0
"24276",0,0
"24277",1e-04,0.01
"24278",0,0
"24279",0,0
"24280",1e-04,0.01
"24281",0,0
"24282",0,0
"24283",0,0
"24284",0,0
"24285",0,0
"24286",1e-04,0.01
"24287",0,0
"24288",0,0
"24289",0,0
"24290",0,0
"24291",0,0
"24292",4e-04,0.0199969994748912
"24293",0,0
"24294",0,0
"24295",0.0011,0.0331496589724389
"24296",0,0
"24297",0,0
"24298",0.0021,0.0457799036691647
"24299",0,0
"24300",0,0
"24301",5e-04,0.022356206744392
"24302",0,0
"24303",0,0
"24304",0.0011,0.0331496589724389
"24305",0,0
"24306",0,0
"24307",2e-04,0.0141414284285499
"24308",0,0
"24309",0,0
"24310",1e-04,0.01
"24311",0,0
"24312",0,0
"24313",2e-04,0.0141414284285499
"24314",0,0
"24315",0,0
"24316",0,0
"24317",0,0
"24318",0,0
"24319",3e-04,0.0173187757650303
"24320",0,0
"24321",0,0
"24322",1e-04,0.01
"24323",0,0
"24324",0,0
"24325",2e-04,0.0141414284285499
"24326",0,0
"24327",0,0
"24328",4e-04,0.0199969994748912
"24329",0,0
"24330",0,0
"24331",6e-04,0.024488772325231
"24332",0,0
"24333",0,0
"24334",2e-04,0.0141414284285499
"24335",0,0
"24336",0,0
"24337",5e-04,0.022356206744392
"24338",0,0
"24339",0,0
"24340",0.005,0.0705372068468477
"24341",0,0
"24342",0,0
"24343",0.0159,0.125094983414554
"24344",0,0
"24345",0,0
"24346",0.0021,0.0457799036691647
"24347",0,0
"24348",0,0
"24349",2e-04,0.0141414284285499
"24350",0,0
"24351",0,0
"24352",5e-04,0.022356206744392
"24353",0,0
"24354",0,0
"24355",3e-04,0.0173187757650303
"24356",0,0
"24357",0,0
"24358",1e-04,0.01
"24359",0,0
"24360",0,0
"24361",0,0
"24362",0,0
"24363",0,0
"24364",0,0
"24365",0,0
"24366",0,0
"24367",0,0
"24368",0,0
"24369",0,0
"24370",2e-04,0.0141414284285499
"24371",0,0
"24372",0,0
"24373",0,0
"24374",0,0
"24375",0,0
"24376",1e-04,0.01
"24377",0,0
"24378",0,0
"24379",0,0
"24380",0,0
"24381",0,0
"24382",1e-04,0.01
"24383",0,0
"24384",0,0
"24385",3e-04,0.0173187757650303
"24386",0,0
"24387",0,0
"24388",2e-04,0.0141414284285499
"24389",0,0
"24390",0,0
"24391",5e-04,0.022356206744392
"24392",0,0
"24393",0,0
"24394",5e-04,0.022356206744392
"24395",0,0
"24396",0,0
"24397",4e-04,0.0199969994748912
"24398",0,0
"24399",0,0
"24400",0,0
"24401",0,0
"24402",0,0
"24403",0,0
"24404",0,0
"24405",0,0
"24406",0,0
"24407",0,0
"24408",0,0
"24409",3e-04,0.0173187757650303
"24410",0,0
"24411",0,0
"24412",1e-04,0.01
"24413",0,0
"24414",0,0
"24415",1e-04,0.01
"24416",0,0
"24417",0,0
"24418",2e-04,0.0141414284285499
"24419",0,0
"24420",0,0
"24421",2e-04,0.0141414284285499
"24422",0,0
"24423",0,0
"24424",0,0
"24425",0,0
"24426",0,0
"24427",7e-04,0.0264495738717243
"24428",0,0
"24429",0,0
"24430",0.0014,0.037392242751429
"24431",0,0
"24432",0,0
"24433",0.0012,0.0346219564436616
"24434",0,0
"24435",0,0
"24436",0.002,0.044678849805719
"24437",0,0
"24438",0,0
"24439",0.0015,0.038702710369934
"24440",0,0
"24441",0,0
"24442",0.0019,0.0435497377485307
"24443",0,0
"24444",0,0
"24445",0.0018,0.0423903254760965
"24446",0,0
"24447",0,0
"24448",0.0025,0.049939957948921
"24449",0,0
"24450",0,0
"24451",0.0013,0.0360338707882514
"24452",0,0
"24453",0,0
"24454",0.0016,0.0399699857390017
"24455",0,0
"24456",0,0
"24457",0.0024,0.0489334185188895
"24458",0,0
"24459",0,0
"24460",0.0018,0.0423903254760965
"24461",0,0
"24462",0,0
"24463",0.0013,0.0360338707882514
"24464",0,0
"24465",0,0
"24466",0.0021,0.0457799036691647
"24467",0,0
"24468",0,0
"24469",0.0026,0.0509264111236497
"24470",0,0
"24471",0,0
"24472",0.0019,0.0435497377485307
"24473",0,0
"24474",0,0
"24475",0.0026,0.0509264111236497
"24476",0,0
"24477",0,0
"24478",0.0042,0.0646744020291474
"24479",0,0
"24480",0,0
"24481",0.0025,0.049939957948921
"24482",0,0
"24483",0,0
"24484",0.0016,0.0399699857390017
"24485",0,0
"24486",0,0
"24487",7e-04,0.0264495738717243
"24488",0,0
"24489",0,0
"24490",0.0038,0.0615299812600279
"24491",0,0
"24492",0,0
"24493",0.0052,0.0719268889062691
"24494",0,0
"24495",0,0
"24496",0.003,0.0546927703623888
"24497",0,0
"24498",0,0
"24499",0.0147,0.120355135062255
"24500",0,0
"24501",0,0
"24502",0.0023,0.0479055267578741
"24503",0,0
"24504",0,0
"24505",0.0115,0.106624982479196
"24506",0,0
"24507",0,0
"24508",0.0043,0.0654365203370364
"24509",0,0
"24510",0,0
"24511",0.0024,0.0489334185188895
"24512",0,0
"24513",0,0
"24514",8e-04,0.0282743690291119
"24515",0,0
"24516",0,0
"24517",0.0038,0.0615299812600279
"24518",0,0
"24519",0,0
"24520",0.0075,0.086281483815735
"24521",0,0
"24522",0,0
"24523",0.0034,0.0582132190991684
"24524",0,0
"24525",0,0
"24526",0.001,0.0316085417251571
"24527",0,0
"24528",0,0
"24529",0.098,0.297329514989764
"24530",0.3243,0.468136118177731
"24531",0,0
"24532",0.004,0.0631220915357213
"24533",0,0
"24534",0,0
"24535",0.0013,0.0360338707882514
"24536",0,0
"24537",0,0
"24538",0.0019,0.0435497377485307
"24539",0,0
"24540",0,0
"24541",0.0013,0.0360338707882514
"24542",0,0
"24543",0,0
"24544",0.0027,0.0518939235164368
"24545",0,0
"24546",0,0
"24547",0.0015,0.038702710369934
"24548",0,0
"24549",0,0
"24550",0.001,0.0316085417251571
"24551",0,0
"24552",0,0
"24553",0.0022,0.0468548774190457
"24554",0,0
"24555",0,0
"24556",1e-04,0.01
"24557",0,0
"24558",0,0
"24559",3e-04,0.0173187757650303
"24560",0,0
"24561",0,0
"24562",1e-04,0.01
"24563",0,0
"24564",0,0
"24565",1e-04,0.01
"24566",0,0
"24567",0,0
"24568",1e-04,0.01
"24569",0,0
"24570",0,0
"24571",1e-04,0.01
"24572",0,0
"24573",0,0
"24574",1e-04,0.01
"24575",0,0
"24576",0,0
"24577",2e-04,0.0141414284285499
"24578",0,0
"24579",0,0
"24580",0.001,0.0316085417251571
"24581",0,0
"24582",0,0
"24583",0.0011,0.0331496589724389
"24584",0,0
"24585",0,0
"24586",7e-04,0.0264495738717243
"24587",0,0
"24588",0,0
"24589",9e-04,0.0299879963984391
"24590",0,0
"24591",0,0
"24592",9e-04,0.0299879963984391
"24593",0,0
"24594",0,0
"24595",0.001,0.0316085417251571
"24596",0,0
"24597",0,0
"24598",9e-04,0.0299879963984391
"24599",0,0
"24600",0,0
"24601",0.0055,0.0739614563790017
"24602",0,0
"24603",0,0
"24604",0.0038,0.0615299812600279
"24605",0,0
"24606",0,0
"24607",0.0143,0.118730449725288
"24608",0,0
"24609",0,0
"24610",0.0111,0.104775415956124
"24611",0,0
"24612",0,0
"24613",0.0301,0.170871032334241
"24614",0,0
"24615",0,0
"24616",0.0075,0.086281483815735
"24617",0,0
"24618",0,0
"24619",1e-04,0.01
"24620",0,0
"24621",0,0
"24622",8e-04,0.0282743690291119
"24623",0,0
"24624",0,0
"24625",0.0064,0.0797475765625311
"24626",0,0
"24627",0,0
"24628",0.0122,0.109783264829042
"24629",0,0
"24630",0,0
"24631",0.0017,0.0411980549052112
"24632",0,0
"24633",0,0
"24634",6e-04,0.024488772325231
"24635",0,0
"24636",0,0
"24637",0,0
"24638",0,0
"24639",0,0
"24640",0,0
"24641",0,0
"24642",0,0
"24643",1e-04,0.01
"24644",0,0
"24645",0,0
"24646",1e-04,0.01
"24647",0,0
"24648",0,0
"24649",1e-04,0.01
"24650",0,0
"24651",0,0
"24652",1e-04,0.01
"24653",0,0
"24654",0,0
"24655",0,0
"24656",0,0
"24657",0,0
"24658",0,0
"24659",0,0
"24660",0,0
"24661",0,0
"24662",0,0
"24663",0,0
"24664",0,0
"24665",0,0
"24666",0,0
"24667",0,0
"24668",0,0
"24669",0,0
"24670",0,0
"24671",0,0
"24672",0,0
"24673",3e-04,0.0173187757650303
"24674",0,0
"24675",0,0
"24676",0,0
"24677",0,0
"24678",0,0
"24679",0,0
"24680",0,0
"24681",0,0
"24682",0,0
"24683",0,0
"24684",0,0
"24685",0.0032,0.0564807844129381
"24686",0,0
"24687",0,0
"24688",0,0
"24689",0,0
"24690",0,0
"24691",0,0
"24692",0,0
"24693",0,0
"24694",0,0
"24695",0,0
"24696",0,0
"24697",0,0
"24698",0,0
"24699",0,0
"24700",0,0
"24701",0,0
"24702",0,0
"24703",0,0
"24704",0,0
"24705",0,0
"24706",0,0
"24707",0,0
"24708",0,0
"24709",0,0
"24710",0,0
"24711",0,0
"24712",0,0
"24713",0,0
"24714",0,0
"24715",0,0
"24716",0,0
"24717",0,0
"24718",0,0
"24719",0,0
"24720",0,0
"24721",1e-04,0.01
"24722",0,0
"24723",0,0
"24724",0,0
"24725",0,0
"24726",0,0
"24727",1e-04,0.01
"24728",0,0
"24729",0,0
"24730",0,0
"24731",0,0
"24732",0,0
"24733",0,0
"24734",0,0
"24735",0,0
"24736",1e-04,0.01
"24737",0,0
"24738",0,0
"24739",0,0
"24740",0,0
"24741",0,0
"24742",0,0
"24743",0,0
"24744",0,0
"24745",0,0
"24746",0,0
"24747",0,0
"24748",1e-04,0.01
"24749",0,0
"24750",0,0
"24751",0,0
"24752",0,0
"24753",0,0
"24754",0,0
"24755",0,0
"24756",0,0
"24757",0,0
"24758",0,0
"24759",0,0
"24760",0,0
"24761",0,0
"24762",0,0
"24763",0.0015,0.038702710369934
"24764",0,0
"24765",0,0
"24766",2e-04,0.0141414284285499
"24767",0,0
"24768",0,0
"24769",0.007,0.0833768263339218
"24770",0,0
"24771",0,0
"24772",0.0185,0.134757433771186
"24773",0,0
"24774",0,0
"24775",0.0038,0.0615299812600279
"24776",0,0
"24777",0,0
"24778",0.0013,0.0360338707882514
"24779",0,0
"24780",0,0
"24781",8e-04,0.0282743690291119
"24782",0,0
"24783",0,0
"24784",0.0012,0.0346219564436616
"24785",0,0
"24786",0,0
"24787",1e-04,0.01
"24788",0,0
"24789",0,0
"24790",2e-04,0.0141414284285499
"24791",0,0
"24792",0,0
"24793",0,0
"24794",0,0
"24795",0,0
"24796",0,0
"24797",0,0
"24798",0,0
"24799",1e-04,0.01
"24800",0,0
"24801",0,0
"24802",1e-04,0.01
"24803",0,0
"24804",0,0
"24805",0.0016,0.0399699857390017
"24806",0,0
"24807",0,0
"24808",0,0
"24809",0,0
"24810",0,0
"24811",8e-04,0.0282743690291119
"24812",0,0
"24813",0,0
"24814",1e-04,0.01
"24815",0,0
"24816",0,0
"24817",1e-04,0.01
"24818",0,0
"24819",0,0
"24820",0.001,0.0316085417251571
"24821",0,0
"24822",0,0
"24823",2e-04,0.0141414284285499
"24824",0,0
"24825",0,0
"24826",0,0
"24827",0,0
"24828",0,0
"24829",0.0163,0.126632987769219
"24830",0,0
"24831",0,0
"24832",0,0
"24833",0,0
"24834",0,0
"24835",0,0
"24836",0,0
"24837",0,0
"24838",0,0
"24839",0,0
"24840",0,0
"24841",0,0
"24842",0,0
"24843",0,0
"24844",0,0
"24845",0,0
"24846",0,0
"24847",0,0
"24848",0,0
"24849",0,0
"24850",0,0
"24851",0,0
"24852",0,0
"24853",0,0
"24854",0,0
"24855",0,0
"24856",0,0
"24857",0,0
"24858",0,0
"24859",0,0
"24860",0,0
"24861",0,0
"24862",3e-04,0.0173187757650303
"24863",0,0
"24864",0,0
"24865",0,0
"24866",0,0
"24867",0,0
"24868",0,0
"24869",0,0
"24870",0,0
"24871",1e-04,0.01
"24872",0,0
"24873",0,0
"24874",0.0035,0.0590601287662073
"24875",0,0
"24876",0,0
"24877",0.0031,0.0555940560663367
"24878",0,0
"24879",0,0
"24880",0.0056,0.074627052197524
"24881",0,0
"24882",0,0
"24883",0.0024,0.0489334185188895
"24884",0,0
"24885",0,0
"24886",0.0018,0.0423903254760965
"24887",0,0
"24888",0,0
"24889",0.0033,0.0573536306077862
"24890",0,0
"24891",0,0
"24892",0.0037,0.0607180258890783
"24893",0,0
"24894",0,0
"24895",0.006,0.0772307999417717
"24896",0,0
"24897",0,0
"24898",0.008,0.0890886843508643
"24899",0,0
"24900",0,0
"24901",0.0113,0.105704433883987
"24902",0,0
"24903",0,0
"24904",0.0048,0.0691190114496321
"24905",0,0
"24906",0,0
"24907",0.0055,0.0739614563790017
"24908",0,0
"24909",0,0
"24910",0.0317,0.17520896043862
"24911",0,0
"24912",0,0
"24913",0.0046,0.0676705100453143
"24914",0,0
"24915",0,0
"24916",0.0068,0.0821853724426942
"24917",0,0
"24918",0,0
"24919",0.0052,0.0719268889062691
"24920",0,0
"24921",0,0
"24922",0.0073,0.0851318667919032
"24923",0,0
"24924",0,0
"24925",0.0061,0.0778678132454865
"24926",0,0
"24927",0,0
"24928",0.0039,0.0623312001958232
"24929",0,0
"24930",0,0
"24931",0.0062,0.0784995300471395
"24932",0,0
"24933",0,0
"24934",9e-04,0.0299879963984391
"24935",0,0
"24936",0,0
"24937",8e-04,0.0282743690291119
"24938",0,0
"24939",0,0
"24940",0.0014,0.037392242751429
"24941",0,0
"24942",0,0
"24943",8e-04,0.0282743690291119
"24944",0,0
"24945",0,0
"24946",9e-04,0.0299879963984391
"24947",0,0
"24948",0,0
"24949",7e-04,0.0264495738717243
"24950",0,0
"24951",0,0
"24952",8e-04,0.0282743690291119
"24953",0,0
"24954",0,0
"24955",7e-04,0.0264495738717243
"24956",0,0
"24957",0,0
"24958",6e-04,0.024488772325231
"24959",0,0
"24960",0,0
"24961",6e-04,0.024488772325231
"24962",0,0
"24963",0,0
"24964",5e-04,0.022356206744392
"24965",0,0
"24966",0,0
"24967",0.0044,0.0661897130059557
"24968",0,0
"24969",0,0
"24970",0.0042,0.0646744020291474
"24971",0,0
"24972",0,0
"24973",0,0
"24974",0,0
"24975",0,0
"24976",0.0033,0.0573536306077862
"24977",0,0
"24978",0,0
"24979",8e-04,0.0282743690291119
"24980",0,0
"24981",0,0
"24982",0.0223,0.147664790959284
"24983",0,0
"24984",0,0
"24985",0.0025,0.049939957948921
"24986",0,0
"24987",0,0
"24988",0.0061,0.0778678132454865
"24989",0,0
"24990",0,0
"24991",0.0262,0.159737633672097
"24992",0,0
"24993",0,0
"24994",0.0268,0.161506558494829
"24995",0,0
"24996",0,0
"24997",0.0062,0.0784995300471395
"24998",0,0
"24999",0,0
"25000",0.0064,0.0797475765625311
"25001",0,0
"25002",0,0
"25003",0.0014,0.037392242751429
"25004",0,0
"25005",0,0
"25006",2e-04,0.0141414284285499
